message,severity,attributes,tags,timestamp
	,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560230925Z
	,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560231025Z
	);,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560233685Z
	CREATE TABLE IF NOT EXISTS client_contracts (,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560238065Z
"	    phone       TEXT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560238975Z
"	    brand_id    UUID NOT NULL REFERENCES brands(id) ON DELETE CASCADE,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560248324Z
"	    created_at  TIMESTAMPTZ NOT NULL DEFAULT NOW(),",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560251744Z
"	    email       TEXT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560252044Z
"	    job_title   TEXT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560253714Z
"	    full_name   TEXT NOT NULL,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560259574Z
"	    is_primary  BOOLEAN NOT NULL DEFAULT FALSE,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560281274Z
"	    notes       TEXT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560294654Z
"	    client_id       UUID NOT NULL REFERENCES clients(id) ON DELETE CASCADE,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560315654Z
"	    title           TEXT NOT NULL,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560322283Z
"	    contract_type   TEXT NOT NULL,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560325873Z
"	    start_date      DATE NOT NULL,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560329793Z
"	    end_date        DATE,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560335493Z
"	    total_value     NUMERIC(15, 2),",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560340793Z
	,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560343023Z
	    FOR EACH ROW EXECUTE FUNCTION public.set_updated_at();,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560346543Z
"	    currency        TEXT NOT NULL DEFAULT 'USD',",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560348573Z
	,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560354283Z
"	    status          TEXT NOT NULL DEFAULT 'active',",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560356383Z
	CREATE TRIGGER trg_clients_updated_at BEFORE UPDATE ON clients,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560359943Z
	-- =============================================================================,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560362163Z
"	    document_url    TEXT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560362913Z
	-- PHASE 5: Influencers (migration 0005 adapted),error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560368983Z
"	    notes           TEXT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560374993Z
	-- =============================================================================,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560378153Z
	    FOR EACH ROW EXECUTE FUNCTION public.set_updated_at();,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560378173Z
	,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560380073Z
"	    created_by      UUID REFERENCES users(id) ON DELETE SET NULL,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560387403Z
	CREATE TRIGGER trg_brands_updated_at BEFORE UPDATE ON brands,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560391723Z
"	    bio             TEXT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560392003Z
	CREATE TABLE IF NOT EXISTS influencers (,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560397532Z
"	    source_id       TEXT,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560398732Z
"	    created_at      TIMESTAMPTZ NOT NULL DEFAULT NOW(),",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560403352Z
	    FOR EACH ROW EXECUTE FUNCTION public.set_updated_at();,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560403852Z
"	    content_niches  TEXT[] NOT NULL DEFAULT '{}',",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560404352Z
	    deleted_at      TIMESTAMPTZ,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560413192Z
"	    id              UUID PRIMARY KEY DEFAULT extensions.uuid_generate_v4(),",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560413442Z
"	    created_by      UUID REFERENCES users(id) ON DELETE SET NULL,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560414792Z
	    updated_at      TIMESTAMPTZ NOT NULL DEFAULT NOW(),error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560418702Z
	CREATE TRIGGER trg_brand_contacts_updated_at BEFORE UPDATE ON brand_contacts,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560423002Z
"	    languages       TEXT[] NOT NULL DEFAULT ARRAY['es'],",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560423022Z
	CREATE INDEX IF NOT EXISTS idx_influencers_primary_tier ON influencers(primary_tier);,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560423292Z
"	    created_at      TIMESTAMPTZ NOT NULL DEFAULT NOW(),",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560431692Z
"	    full_name       TEXT NOT NULL,",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560431782Z
	);,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560432392Z
	);,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560435132Z
	CREATE INDEX IF NOT EXISTS idx_influencers_status ON influencers(status) WHERE deleted_at IS NULL;,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560438492Z
	    FOR EACH ROW EXECUTE FUNCTION public.set_updated_at();,error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560439162Z
"	    status          TEXT NOT NULL DEFAULT 'active',",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560439232Z
"	    updated_at      TIMESTAMPTZ NOT NULL DEFAULT NOW(),",error,"{""level"":""error""}","{""project"":""e40824fb-b871-4f4a-bbd4-dc97257175b5"",""environment"":""71fe69c0-317e-4401-83e8-167236953714"",""service"":""98ac865d-3446-4204-8b6f-837e63498101"",""deployment"":""dcdde22b-483f-4551-bfa8-a8ad23f2f868"",""replica"":""d74614c5-3877-4710-a4a1-8f41af3269ac""}",2026-07-28T14:54:09.560443802Z
